""	"x"
"1"	0.0975902924846889
"2"	0.0261003949401866
"3"	0.00795604144010074
"4"	0.313777116364261
"5"	0.0429282811516227
"6"	0.0887184477133536
"7"	0.150993074237308
"8"	0.050369183217904
"9"	0.0161410337130101
"10"	0.126266384293973
"11"	0.0056665331120142
"12"	0.0214641405758113
"13"	0.405242974071318
"14"	0.0290195180584969
"15"	0.0263865834811974
"16"	0.10291339934749
"17"	0.0199759601625551
"18"	0.0753248239940473
"19"	0.0182588289164902
"20"	0.0670825940129357
"21"	0.230324537805506
"22"	0.015740369755595
"23"	0.0550054375822792
"24"	0.0190601568313205
"25"	0.0331978707572549
"26"	0.030450460763551
"27"	0.0242687882777174
"28"	0.0142521893423387
"29"	0.00331978707572549
"30"	0.000572377082021636
"31"	0.00784156602369641
"32"	0.0738938812889932
"33"	0.0626752904813691
"34"	0.1322763436552
"35"	0.365004865205197
"36"	0.0548337244576727
"37"	0.177265182302101
"38"	0.0086428939385267
"39"	0.0653082250586687
"40"	0.0848835212638086
"41"	0.0188312059985118
"42"	0.0117909678896457
"43"	0.0157976074637971
"44"	0.00354873790853414
"45"	0.00881460706313319
"46"	NA
"47"	0.0305076984717532
"48"	0.0468204453093698
"49"	0.00246122145269303
"50"	0.129071031995879
"51"	0.0897487264609925
"52"	0.0795031766928052
"53"	0.246808997767729
"54"	0.0537462080018316
"55"	0.346974987121516
"56"	0.25316238337817
"57"	0.000572377082021636
"58"	0.0460191173945395
"59"	0.00103027874763894
"60"	0.00995936122717646
"61"	0.0654799381832751
"62"	0.00120199187224544
"63"	0.00080132791483029
"64"	0.000171713124606491
"65"	0.00360597561673631
"66"	0.00732642664987694
"67"	0.02169309140862
"68"	0.0728063648331521
"69"	0.0325682559670311
"70"	0.0121343941388587
"71"	0.0410394367809513
"72"	0.073493217331578
"73"	0.0366321332493847
"74"	NA
"75"	0.0258714441073779
"76"	0.00818499227290939
"77"	0.0344571003377025
"78"	0.0160265582966058
"79"	0.151107549653712
"80"	0.00778432831549425
"81"	0.0844828573063934
"82"	NA
"83"	0.0999370385209776
"84"	0.125350580962738
"85"	0.00148818041325625
"86"	0.00280464770190602
"87"	0.629672027932002
"88"	0.0208917634937897
"89"	0.159807681300441
"90"	0.0581535115333982
"91"	0.0817926850208918
"92"	0.00921527102054834
"93"	0.00080132791483029
"94"	0.0288478049338904
"95"	0.0228378455726633
"96"	0.00852841852212237
"97"	0.000915803331234617
"98"	0.0181443535000859
"99"	0.00120199187224544
"100"	0.0327399690916376
"101"	0.0287333295174861
"102"	0.0388644038692691
"103"	0.418693835498827
"104"	0.00497968061358823
"105"	0.0309083624291683
"106"	0.115162268902753
"107"	0.164844599622231
"108"	0.00870013164672886
"109"	0.00589548394482285
"110"	0.00967317268616565
"111"	0.0551771507068857
"112"	0.00652509873504665
"113"	0.00223227061988438
"114"	0.00955869726976132
"115"	0.0243260259859195
"116"	0.089577013336386
"117"	0.00784156602369641
"118"	0.0216358537004178
"119"	0.0599278804876653
"120"	0.0701161925476504
"121"	0.0168278862114361
"122"	0.0690286760918093
"123"	0.0944994562417721
"124"	0.0671398317211379
"125"	0.0292484688913056
"126"	0.345887470665675
"127"	0.00343426249212982
"128"	0.00263293457729952
"129"	0.0894625379199817
"130"	0.0101883120599851
"131"	0.0377196497052258
"132"	0.518745349436209
"133"	0.000686852498425963
"134"	0.00623891019403583
"135"	0.0459618796863374
"136"	0.0326827313834354
"137"	0.0593555034056436
"138"	0.00349150020033198
"139"	0.171942075439299
"140"	0.0192891076641291
"141"	0.0203193864117681
"142"	0.00698300040066396
"143"	0.00228950832808654
"144"	0.0408104859481426
"145"	0.000286188541010818
"146"	0.0271306736878255
"147"	0.530994218991472
"148"	0.000629614790223799
"149"	0.000915803331234617
"150"	0.00240398374449087
"151"	0.166161066910881
"152"	0.0724057008757369
"153"	0.0799038406502204
"154"	0.0432717074008357
"155"	0.072062274626524
"156"	0.0104172628927938
"157"	0.340278175261862
"158"	0.00366321332493847
"159"	0.253047907961765
"160"	0.250243260259859
"161"	0.0410394367809513
"162"	0.0117337301814435
"163"	0.0123061072634652
"164"	0.0164844599622231
"165"	0.00950145956155916
"166"	0.220536889702936
"167"	0.0135653368439128
"168"	0.0436151336500487
"169"	0.0512277488409364
"170"	0.040924961364547
"171"	0.0146528532997539
"172"	NA
"173"	0.320531165932116
"174"	0.0338847232556808
"175"	0.0012592295804476
"176"	0.0623318642321561
"177"	0.00652509873504665
"178"	0.000400663957415145
"179"	0.0315952149275943
"180"	0.00732642664987694
"181"	0.0246122145269303
"182"	0.186079789365234
"183"	0.0187739682903097
"184"	0.000915803331234617
"185"	0.000629614790223799
"186"	0.154828000686852
"187"	0.0243260259859195
"188"	0.0260431572319844
"189"	0.111327342453208
"190"	0.0352011905443306
"191"	0.0238108866121001
"192"	0.0125350580962738
"193"	0.0225516570316525
"194"	0.00950145956155916
"195"	NA
"196"	0.0246122145269303
"197"	0.138515253849236
"198"	0.20926106118711
"199"	0.00320531165932116
"200"	0.0124205826798695
