""	"x"
"1"	0.494087326795557
"2"	0.439455084676098
"3"	0.490130349521905
"4"	0.502570021107186
"5"	0.388113786569419
"6"	0.266737277583253
"7"	0.303311680935501
"8"	0.267846327115932
"9"	0.224331758234553
"10"	0.22286202813459
"11"	0.209334728812179
"12"	0.200188151971836
"13"	0.255952148897509
"14"	0.203191291420402
"15"	0.197529820277825
"16"	0.216651532105444
"17"	0.227810104111634
"18"	0.243123450814685
"19"	0.255963685467926
"20"	0.234285558300726
"21"	0.247271635488529
"22"	0.264015228134418
"23"	0.290974826048473
"24"	0.269328663888416
"25"	0.313927926355845
"26"	0.34362897129787
"27"	0.439134018944908
"28"	0.268466727618869
"29"	0.338139143025501
"30"	0.32413974333474
"31"	0.315664026255573
"32"	0.444333309331332
"33"	0.420533294285249
"34"	0.344022658418737
"35"	0.375153029330914
"36"	0.50760441768421
"37"	0.382784745270918
"38"	0.446365253238858
"39"	0.560887812936894
"40"	0.505231122128949
"41"	0.510083385155642
"42"	0.39659706342421
"43"	0.417996227098941
"44"	0.426030512840941
"45"	0.452243532987628
"46"	0.430070446824891
"47"	0.392158867549462
"48"	0.364577247370295
"49"	0.499566733896645
"50"	0.45754260104355
"51"	0.472465207382245
"52"	0.452684832576605
"53"	0.361376973235776
"54"	0.301606790642413
"55"	0.248922173347089
"56"	0.261806459058148
"57"	0.233490976184511
"58"	0.270666712195846
"59"	0.222536851107879
"60"	0.250569648173634
"61"	0.268341259246768
"62"	0.259832026294184
"63"	0.271751955193546
"64"	0.302406407689348
"65"	0.256065443813006
"66"	0.377885683931642
"67"	0.355633913348511
"68"	0.327124227939556
"69"	0.375924433665796
"70"	0.342829947724183
"71"	0.270952487306345
"72"	0.27336165318922
"73"	0.394599591326128
"74"	0.371618669475536
"75"	0.410231772279865
"76"	0.351554406830406
"77"	0.487318046852237
"78"	0.39839367947435
"79"	0.428462965409232
"80"	0.496294034156012
"81"	0.413057824205148
"82"	0.379800334853071
"83"	0.365355760758185
"84"	0.365941881039528
"85"	0.429658920399412
"86"	0.332689878949684
"87"	0.38427552358308
"88"	0.47358203472273
"89"	0.557402415712655
"90"	0.582936063339209
"91"	0.574872493608677
"92"	0.494060789469854
"93"	0.449873489045419
"94"	0.49291208429004
"95"	0.335385210452161
"96"	0.36793259758227
"97"	0.523583077134601
"98"	0.434661606565639
"99"	0.425656699534479
"100"	0.4715926233656
"101"	0.346741237137664
"102"	0.330756516728215
"103"	0.210406268573564
"104"	0.172236310241646
"105"	0.184135701770913
"106"	0.182674352857535
"107"	0.172021581920597
"108"	0.232885944805997
"109"	0.27512934060121
"110"	0.20543004683204
"111"	0.282959774481295
"112"	0.257158245492514
"113"	0.270244023471792
"114"	0.359699030329356
"115"	0.26936323239365
"116"	0.264196418360937
"117"	0.239158752904653
"118"	0.27747818187047
"119"	0.227087974319481
"120"	0.352191899348447
"121"	0.347972948254066
"122"	0.301614293802532
"123"	0.318054449343937
"124"	0.248861943540891
"125"	0.268342216867819
"126"	0.407133760795882
"127"	0.413516703304886
"128"	0.324678906424937
"129"	0.348374566121732
"130"	0.350219397324914
"131"	0.325673703438136
"132"	0.404258920497867
"133"	0.482022526169209
"134"	0.391351728367259
"135"	0.357329083392863
"136"	0.39303406303821
"137"	0.417561976488485
"138"	0.335830152649078
"139"	0.317916639223161
"140"	0.430809253973745
"141"	0.41643663546195
"142"	0.324282421336524
"143"	0.343663223015578
"144"	0.345824972027029
"145"	0.5135284340401
"146"	0.43377636472256
"147"	0.428442198678049
