""	"x"
"1"	0.232184624813961
"2"	0.227888569261383
"3"	0.235301296214024
"4"	0.471033266840042
"5"	0.392981170032357
"6"	0.503388716599806
"7"	0.444672576172626
"8"	0.542359935835972
"9"	0.470213824977533
"10"	0.361266522113522
"11"	0.151110224670603
"12"	0.140287205403772
"13"	0.145555831212631
"14"	0.13991711832367
"15"	0.145479208136421
"16"	0.125161096192068
"17"	0.132757297351219
"18"	0.141729672263785
"19"	0.291936294420546
"20"	0.236090448769111
"21"	0.177404904103579
"22"	0.333233101597065
"23"	0.78913826418442
"24"	1.03430880774071
"25"	0.515144348702381
"26"	0.306114031040722
"27"	0.627615923005465
"28"	0.600341319584118
"29"	0.361724066105644
"30"	0.551192978910291
"31"	0.510840820530233
"32"	0.314543637672104
"33"	0.439716044737965
"34"	0.540918385710821
"35"	0.732446243761274
"36"	0.858663088760662
"37"	0.72017310419093
"38"	0.984938757603742
"39"	1.27698801500641
"40"	1.38439672782046
"41"	0.947032364811256
"42"	0.907913376925354
"43"	0.907623328600584
"44"	0.764521114620127
"45"	0.507189806679906
"46"	0.695600282374872
"47"	0.534461224037815
"48"	0.904741192546245
"49"	0.426075110749267
"50"	0.53055282489117
"51"	0.419597187788479
"52"	0.372982975482796
"53"	0.200171926103537
"54"	0.200930833870763
"55"	0.312507119918891
"56"	0.158567020530752
"57"	0.143629732298017
"58"	0.14051227704368
"59"	0.137726177613408
"60"	0.142356243277209
"61"	0.128768008449304
"62"	0.17040393187952
"63"	0.232777361442216
"64"	0.21992385045738
"65"	0.216856404101885
"66"	0.281981914313667
"67"	0.350367378618501
"68"	0.440711320424155
"69"	0.471476192399998
"70"	0.320372127376899
"71"	0.336210202105766
"72"	0.666314265193234
"73"	0.932680652742406
"74"	1.13811791710262
"75"	1.68169540792023
"76"	1.61348316769342
"77"	1.39568840188274
"78"	1.29769622793626
"79"	1.01217012963731
"80"	0.795522029864667
"81"	0.498524322375549
"82"	0.64199595014299
"83"	0.754161454862286
"84"	0.51672943929101
"85"	0.468245907392688
"86"	0.437386899666645
"87"	0.432704883667843
"88"	0.407888832894454
"89"	0.806905233779037
"90"	1.09508110882711
"91"	1.39643928059547
"92"	0.857769934201475
"93"	0.676610322822528
"94"	0.479437482890105
"95"	0.530790730891186
"96"	0.640101710667922
"97"	0.471482025108063
"98"	0.214117491111773
"99"	0.317279844931883
"100"	0.15962988442018
"101"	0.39425727640717
"102"	0.316803566899112
"103"	0.176495892303475
"104"	0.170331441607238
"105"	0.167284787114669
"106"	0.160490498161106
"107"	0.169263994990075
"108"	0.16750283579689
"109"	0.139566113365673
"110"	0.207469997831012
"111"	0.20785884633568
"112"	0.224542868958246
"113"	0.187456128200707
"114"	0.236646783202308
"115"	0.269577818078565
"116"	0.726856794698928
"117"	0.395927139761851
"118"	0.286866345185349
"119"	0.285926039387811
"120"	0.515061938022992
"121"	0.776952614945083
"122"	0.400822030332665
"123"	0.274402077251613
"124"	0.33412018795637
"125"	0.407512944579678
"126"	0.852265143233021
"127"	0.556696236739571
"128"	0.446642250576454
"129"	0.369094161427677
"130"	0.345514543832818
"131"	0.5725541895751
"132"	1.01609018378784
"133"	1.32454645067661
"134"	0.934203572022716
"135"	0.831640366985634
"136"	0.544568912076332
"137"	0.602345126518014
"138"	0.636462096279111
"139"	0.554457843302807
"140"	0.468878768979786
"141"	0.719925492144848
"142"	0.618043283273914
"143"	0.562971985937136
"144"	0.514841043429911
"145"	0.509189257545758
"146"	0.315177251717188
"147"	0.258746400941153
"148"	0.33489222146834
"149"	0.175713687571572
"150"	0.151791633498029
"151"	0.164597387585587
"152"	0.137403784518477
"153"	0.195789938454457
"154"	0.235231375458292
"155"	0.23432093376393
"156"	0.231482180739685
"157"	0.240660133798683
"158"	0.248893149765115
"159"	0.243310090214113
"160"	0.206868799000719
"161"	0.238362539003091
"162"	0.566064925604828
"163"	0.59639064378979
"164"	0.381876027003529
"165"	0.652620640188464
"166"	0.381528242729159
"167"	1.08135664966282
"168"	0.906985544752507
"169"	0.46541458017557
"170"	0.340755043983211
"171"	0.548268912122509
"172"	0.424774370436826
"173"	0.47399208854157
"174"	0.418915265895145
"175"	0.519895922930736
"176"	0.414311839077765
"177"	0.366831296374778
"178"	0.726823706272711
"179"	0.658596052850305
"180"	0.855055998669094
"181"	0.800160201565913
"182"	0.705630024545443
"183"	1.0107716030934
"184"	0.821489987766132
"185"	0.720215453874742
"186"	1.01732036147912
"187"	0.733051672182802
"188"	0.623154635704493
"189"	0.657583093912855
"190"	0.699989499921249
"191"	0.831987800391328
"192"	0.584643908717092
"193"	0.703299864922495
"194"	0.505657731187809
"195"	0.411931669090882
"196"	0.470539583882164
"197"	0.373979544895172
"198"	0.248311296561393
"199"	0.198701534971424
"200"	0.168389429596991
"201"	0.191259770992229
"202"	0.177903625595433
"203"	0.194066225809645
"204"	0.171781838388114
"205"	0.182071963794539
"206"	0.185749831763046
"207"	0.227745471963769
"208"	0.175746123712587
"209"	0.193412771036455
"210"	0.204738369633051
"211"	0.177273799530557
"212"	0.199491102558485
"213"	0.252153722954867
"214"	0.325563050729041
"215"	0.314858380863524
"216"	0.610585129199852
"217"	1.0008270153578
"218"	0.795353820635822
"219"	0.912439545750841
"220"	0.4904431669419
"221"	0.424766406392973
"222"	0.479732529645426
"223"	0.48382951542873
"224"	0.452316592664917
"225"	0.43955011090887
"226"	0.848220018627243
"227"	0.82598470317555
"228"	0.710732509457672
"229"	0.789503831529651
"230"	0.834536518074554
"231"	0.407867380406916
"232"	0.739342816290251
"233"	0.485291355785367
"234"	0.676789258188987
"235"	0.390248638690771
"236"	0.590355570821518
"237"	0.49479365766954
"238"	0.368314132229541
"239"	0.404533434959337
"240"	0.434169091483952
"241"	0.267929654946966
"242"	0.521548847184998
"243"	0.364335422378884
