""	"x"
"1"	0.06507927422586
"2"	0.083624291683361
"3"	0.0631904298551886
"4"	0.0547192490412684
"5"	0.583481197412856
"6"	0.0250128784843455
"7"	0.00520863144639689
"8"	0.000973041039436781
"9"	0.00372045103314063
"10"	0.00635338561044016
"11"	0.00978764810256997
"12"	0.00744090206628127
"13"	0.137370499685193
"14"	0.000572377082021636
"15"	0.0146528532997539
"16"	NA
"17"	0.126266384293973
"18"	0.0860282754278519
"19"	0.0179726403754794
"20"	0.00652509873504665
"21"	0.0973041039436781
"22"	0.222025070116193
"23"	0.0555778146643008
"24"	0.0505981340507126
"25"	0.00497968061358823
"26"	0.00635338561044016
"27"	0.000686852498425963
"28"	0.00337702478392765
"29"	0.0643351840192319
"30"	NA
"31"	0.0204910995363746
"32"	0.0705168565050655
"33"	0.0215213782840135
"34"	0.0785873733615706
"35"	0.0464197813519547
"36"	0.140175147387099
"37"	0.230095586972698
"38"	0.0295346574323164
"39"	0.000973041039436781
"40"	0.0739511189971954
"41"	0.0117337301814435
"42"	0.024154312861313
"43"	0.114074752446912
"44"	0.136798122603171
"45"	0.026958960563219
"46"	0.0355446167935436
"47"	0.000286188541010818
"48"	0.0271306736878255
"49"	0.0872875050082995
"50"	0.125636769503749
"51"	0.0728636025413542
"52"	0.0314235018029878
"53"	0.0145956155915517
"54"	0.0110468776830176
"55"	0.00898632018773968
"56"	0.00103027874763894
"57"	0.28201018831206
"58"	0.217846717417435
"59"	0.138286303016427
"60"	0.051800125922958
"61"	0.0211207143265984
"62"	0.012592295804476
"63"	0.00784156602369641
"64"	0.534027817526186
"65"	NA
"66"	0.0149390418407647
"67"	0.0334268215900635
"68"	0.00446454123976876
"69"	0.00480796748898174
"70"	0.0222654684906416
"71"	0.10291339934749
"72"	0.00898632018773968
"73"	0.0564936179955355
"74"	0.0214069028676092
"75"	0.00177436895426707
"76"	0.000629614790223799
"77"	0.0203193864117681
"78"	0.00766985289908992
"79"	0.00160265582966058
"80"	0.0112185908076241
"81"	0.0536889702936294
"82"	0.00583824623662069
"83"	0.0268444851468147
"84"	0.000171713124606491
"85"	0.0645641348520405
"86"	0.0269017228550169
"87"	0.0168851239196383
"88"	0.0397229694923015
"89"	0.0271879113960277
"90"	0.0325110182588289
"91"	0.0489382405128499
"92"	0.0124778203880717
"93"	0.0565508557037376
"94"	0.370499685192605
"95"	0.0704023810886612
"96"	0.0506553717589148
"97"	0.00389216415774712
"98"	0.00108751645584111
"99"	0.00623891019403583
"100"	0.0190029191231183
"101"	0.0418407646957816
"102"	0.00171713124606491
"103"	0.0356590922099479
"104"	0.0382347890790453
"105"	0.0145956155915517
"106"	0.00870013164672886
"107"	0.000114475416404327
"108"	0.0555205769560987
"109"	0.0231240341136741
"110"	0.222769160322821
"111"	NA
"112"	0.0137370499685193
"113"	0.0762978650334841
"114"	0.0156258943391907
"115"	0.321218018430542
"116"	0.000457901665617309
"117"	0.0689714383836071
"118"	0.104058153511533
"119"	0.0348577642951176
"120"	0.0179154026672772
"121"	0.0121343941388587
"122"	0.196954953923645
"123"	0.0423559040696011
"124"	NA
"125"	0.00183160666246923
"126"	0.0495106175948715
"127"	0.0100165989353786
"128"	0.0692003892164158
"129"	0.114704367237136
"130"	0.0157976074637971
"131"	0.0221509930742373
"132"	0.113845801614103
"133"	0.000400663957415145
"134"	NA
"135"	0.00400663957415145
"136"	0.00137370499685193
"137"	0.471867666418637
"138"	0.0151679926735733
"139"	0.0000572377082021636
"140"	0.0054948199874077
"141"	0.100280464770191
"142"	0.00177436895426707
"143"	0.00177436895426707
"144"	0.00194608207887356
"145"	0.15952149275943
"146"	0.28916490183733
"147"	0.0689714383836071
"148"	0.0172857878770534
"149"	0.152309541525957
"150"	0.00618167248583367
