""	"x"
"1"	0.2036875
"2"	0.206822917708333
"3"	0.193395833333333
"4"	0.188447916666667
"5"	0.217041666666667
"6"	0.208343748958333
"7"	0.191229166666667
"8"	0.207864583333333
"9"	0.21359375
"10"	0.19540625
"11"	0.207854166666667
"12"	0.206010416666667
"13"	0.17759375
"14"	0.209979166666667
"15"	0.19996875
"16"	0.19475
"17"	0.15440625
"18"	0.156270833333333
"19"	0.171885417708333
"20"	0.161854166666667
"21"	0.147083333333333
"22"	0.135677083333333
"23"	0.143177083333333
"24"	0.177270833333333
"25"	0.19309375
"26"	0.176895833333333
"27"	0.179645833333333
"28"	0.186489583333333
"29"	0.204958333333333
"30"	0.169614583333333
"31"	0.179802083333333
"32"	0.198708333333333
"33"	0.195760416666667
"34"	0.214354166666667
"35"	0.163583333333333
"36"	0.125010416666667
"37"	0.125322916666667
"38"	0.143302082291667
"39"	0.142385416666667
"40"	0.110583333333333
"41"	0.127541666666667
"42"	0.114864583333333
"43"	0.182510416666667
"44"	0.183135416666667
"45"	0.187614583333333
"46"	0.211416666666667
"47"	0.196822916666667
"48"	0.201333333333333
"49"	0.1984375
"50"	0.188020833333333
"51"	0.19259375
"52"	0.192625
"53"	0.193447916666667
"54"	0.194354166666667
"55"	0.203427083333333
"56"	0.17825
"57"	0.187729166666667
"58"	0.199010416666667
"59"	0.178875
"60"	0.200791666666667
"61"	0.202989583333333
"62"	0.187697916666667
"63"	0.17965625
"64"	0.20215625
"65"	0.199864583333333
"66"	0.2025625
"67"	0.23390625
"68"	0.214895833333333
"69"	0.212020833333333
"70"	0.196416666666667
"71"	0.183072916666667
"72"	0.19203125
"73"	0.185104166666667
"74"	0.20603125
"75"	0.179604166666667
"76"	0.20346875
"77"	0.184145833333333
"78"	0.200510416666667
"79"	0.206854165625
"80"	0.180270833333333
"81"	0.190354166666667
"82"	0.203291666666667
"83"	0.20165625
"84"	0.195239583333333
"85"	0.191458333333333
"86"	0.185135416666667
"87"	0.214885415625
"88"	0.190041667708333
"89"	0.196104166666667
"90"	0.202875
"91"	0.194447916666667
"92"	0.16440625
"93"	0.211354165625
"94"	0.171114583333333
"95"	0.170875
"96"	0.182114583333333
"97"	0.16575
"98"	0.17984375
"99"	0.172802083333333
"100"	0.172583334375
"101"	0.190333333333333
"102"	0.190135416666667
"103"	0.155479166666667
"104"	0.161114583333333
"105"	0.158989584375
"106"	0.145614583333333
"107"	0.146927083333333
"108"	0.14575
"109"	0.157729166666667
"110"	0.1348125
"111"	0.131104166666667
