""	"x"
"1"	0.00921527102054834
"2"	0.00978764810256997
"3"	0.000744090206628127
"4"	0.0111613530994219
"5"	0.000515139373819472
"6"	0.0214069028676092
"7"	0.00784156602369641
"8"	0.26506782668422
"9"	0.0547192490412684
"10"	0.0101883120599851
"11"	0.106233186423216
"12"	0.00887184477133536
"13"	0.00578100852841852
"14"	0.0446454123976876
"15"	0.0274168622288364
"16"	0.0531165932116078
"17"	0.000171713124606491
"18"	0.00171713124606491
"19"	0.00389216415774712
"20"	0.13731326197699
"21"	0.0408104859481426
"22"	0.024154312861313
"23"	0.11562017056837
"24"	0.0156258943391907
"25"	0.387213095987637
"26"	0.00492244290538607
"27"	0.0543758227920554
"28"	0.0588976017400263
"29"	0.223570488237651
"30"	0.10766412912827
"31"	NA
"32"	0.130044073035316
"33"	0.00160265582966058
"34"	0.0479079617652109
"35"	0.0271879113960277
"36"	0.0250128784843455
"37"	0.0152252303817755
"38"	0.00326254936752332
"39"	0.213782840135081
"40"	0.354473126895999
"41"	0.0428138057352184
"42"	0.000686852498425963
"43"	0.0203193864117681
"44"	0.0056665331120142
"45"	0.0831091523095415
"46"	0.0000572377082021636
"47"	0.000171713124606491
"48"	0.118482055978479
"49"	NA
"50"	0.00480796748898174
"51"	0.0155114189227863
"52"	0.00383492644954496
"53"	0.0687997252590006
"54"	0.0796176521092095
"55"	0.0667391677637227
"56"	0.278289737278919
"57"	0.00177436895426707
"58"	0.030793887012764
"59"	0.0227806078644611
"60"	0.0363459447083739
"61"	0.0507126094671169
"62"	0.00692576269246179
"63"	0.194493732470952
"64"	0.0163127468376166
"65"	0.0716043729609066
"66"	0.0138515253849236
"67"	0.0160265582966058
"68"	0.00143094270505409
"69"	0.0239825997367065
"70"	0.0550626752904814
"71"	NA
"72"	0.0130501974700933
"73"	0.0455612157289222
"74"	0.03359853471467
"75"	0.0577528475759831
"76"	0.0207772880773854
"77"	0.0575238967431744
"78"	0.098334382691317
"79"	0.108694407875909
"80"	0.0179154026672772
"81"	0.0124778203880717
"82"	0.0131646728864976
"83"	0.0575238967431744
"84"	0.0116192547650392
"85"	0.230896914887528
"86"	0.00532310686280121
"87"	0.14710091007956
"88"	0.00932974643695266
"89"	0.00515139373819472
"90"	0.00452177894797092
"91"	0.00108751645584111
"92"	0.00349150020033198
"93"	0.00709747581706828
"94"	0.0337702478392765
"95"	0.0561501917463225
"96"	0.0375479365806193
"97"	0.0227806078644611
"98"	0.0048652051971839
"99"	0.0362314692919695
"100"	0.0050369183217904
