""	"x"
"1"	0.230066666791667
"2"	0.23808166675
"3"	0.238428333416667
"4"	0.237077500416667
"5"	0.241076250208333
"6"	0.259852499833333
"7"	0.225746666625
"8"	0.225382083416667
"9"	0.234382083458333
"10"	0.242115416708333
"11"	0.244195416541667
"12"	0.253577916625
"13"	0.271140416458333
"14"	0.2289833335
"15"	0.225847916708333
"16"	0.246012499958333
"17"	0.244875416416667
"18"	0.262451250166667
"19"	0.271418749958333
"20"	0.281495832791667
"21"	0.244967916458333
"22"	0.23921500025
"23"	0.244788749958333
"24"	0.248676666833333
"25"	0.24935041675
"26"	0.252927083375
"27"	0.259875833208333
"28"	0.225611250083333
"29"	0.200853750041667
"30"	0.204782916583333
"31"	0.211556249958333
"32"	0.2209925
"33"	0.256142500083333
"34"	0.269533749833333
"35"	0.235481250208333
"36"	0.224415000208333
"37"	0.217069583166667
"38"	0.239604583166667
"39"	0.230621666583333
"40"	0.264229166791667
"41"	0.270909583541667
"42"	0.249872083333333
"43"	0.232668749791667
"44"	0.253901666583333
"45"	0.241118333458333
"46"	0.240861250125
"47"	0.2520491665
"48"	0.264401249833333
"49"	0.237879166625
"50"	0.22760375
"51"	0.233512916958333
"52"	0.224153333208333
"53"	0.245062499875
"54"	0.270180416333333
"55"	0.258752083166667
"56"	0.238829999583333
"57"	0.240077083041667
"58"	0.232494999875
"59"	0.236983750291667
"60"	0.230797916333333
"61"	0.238778750041667
"62"	0.240970833166667
"63"	0.208340416583333
"64"	0.20585291675
"65"	0.197514166458333
"66"	0.208552916791667
"67"	0.218713750208333
"68"	0.2276425
"69"	0.273377916625
"70"	0.237370416875
"71"	0.242227916416667
"72"	0.217550000166667
"73"	0.217626250208333
"74"	0.222879166291667
"75"	0.243047499916667
"76"	0.255899583083333
"77"	0.229532499875
"78"	0.230527083375
"79"	0.228797916666667
"80"	0.227747083291667
"81"	0.231528749875
"82"	0.278072916666667
"83"	0.279432499916667
"84"	0.239280833291667
"85"	0.246312499916667
"86"	0.252334166625
"87"	0.248635833416667
"88"	0.25070374975
"89"	0.236286250208333
"90"	0.247729166625
"91"	0.247832083125
"92"	0.236635833333333
"93"	0.237344583375
"94"	0.24162
"95"	0.250935833208333
"96"	0.225135416708333
"97"	0.236929166833333
"98"	0.228500833416667
"99"	0.214317916666667
"100"	0.211684583333333
"101"	0.22983500025
"102"	0.229253333583333
"103"	0.220053333291667
"104"	0.224073333541667
"105"	0.18973875
"106"	0.186885833416667
"107"	0.187976250041667
"108"	0.187514999875
"109"	0.186200000083333
"110"	0.18766583325
"111"	0.205047916666667
"112"	0.186122499916667
"113"	0.181189583375
"114"	0.179890000041667
"115"	0.176704583375
"116"	0.177574166708333
"117"	0.199044583125
"118"	0.208463750083333
"119"	0.189689583416667
"120"	0.184087499833333
"121"	0.174531249916667
"122"	0.178271666625
"123"	0.179340833166667
"124"	0.188052083416667
"125"	0.204595832875
"126"	0.193079999916667
"127"	0.177743333333333
"128"	0.178709166583333
"129"	0.17136208325
"130"	0.181941666583333
"131"	0.199896249916667
"132"	0.200792083208333
"133"	0.17169291675
"134"	0.172988333458333
"135"	0.171979583458333
"136"	0.173125416625
"137"	0.19200166675
"138"	0.19689791675
"139"	0.200390833458333
"140"	0.1872325
"141"	0.179667500041667
"142"	0.175254583375
"143"	0.190567916666667
"144"	0.193375416625
"145"	0.186830416458333
"146"	0.202618749833333
"147"	0.183327500083333
"148"	0.180801250083333
"149"	0.185655833333333
"150"	0.184705000041667
"151"	0.180365
"152"	0.182323333291667
"153"	0.186718333375
"154"	0.1646954165
"155"	0.155102083333333
"156"	0.165470000041667
"157"	0.16491
"158"	0.171664583416667
"159"	0.190001666708333
"160"	0.198547083166667
"161"	0.175677499958333
"162"	0.163042916666667
"163"	0.176337499916667
"164"	0.181414583041667
"165"	0.176369999958333
"166"	0.18673625
"167"	0.193958749791667
"168"	0.182283749875
"169"	0.168824999916667
"170"	0.169325833333333
"171"	0.170920416583333
"172"	0.171344999958333
"173"	0.185641249875
"174"	0.195440416708333
"175"	0.168579166666667
"176"	0.163093750125
"177"	0.16074958325
"178"	0.172321666583333
"179"	0.18129625
"180"	0.175343750083333
"181"	0.188527916958333
"182"	0.172986666708333
"183"	0.173619583291667
"184"	0.16886625
"185"	0.171371666541667
"186"	0.180781250125
"187"	0.16313625
"188"	0.18240124975
"189"	0.165776666583333
"190"	0.15765916675
"191"	0.16579125
"192"	0.1626016665
"193"	0.171985833333333
"194"	0.163233333291667
"195"	0.18527125
"196"	0.173952916541667
"197"	0.166849583375
"198"	0.170259166416667
"199"	0.163599583416667
"200"	0.171324166708333
"201"	0.158875416541667
"202"	0.172737083416667
"203"	0.164248333375
"204"	0.166645833375
"205"	0.174504583166667
"206"	0.165160000083333
"207"	0.172514166541667
"208"	0.179115833166667
"209"	0.181767083333333
"210"	0.170252083333333
"211"	0.167874999916667
"212"	0.174273749916667
"213"	0.173924999875
"214"	0.170144583375
"215"	0.162475
"216"	0.159754583208333
"217"	0.166006249916667
"218"	0.164755833125
"219"	0.169282916583333
"220"	0.165914166666667
"221"	0.183695416666667
"222"	0.1813175
"223"	0.182616249916667
"224"	0.165202499958333
"225"	0.176114166541667
"226"	0.17370791675
"227"	0.179843749833333
"228"	0.18136083325
"229"	0.183757916666667
"230"	0.180714583625
"231"	0.168751666791667
"232"	0.157327499958333
"233"	0.153157499958333
"234"	0.174330416625
"235"	0.171108749958333
"236"	0.1826266665
"237"	0.180739166625
"238"	0.172158333458333
"239"	0.165859166666667
"240"	0.1692533335
"241"	0.165567499875
"242"	0.16697958325
"243"	0.174281666666667
"244"	0.181092500083333
"245"	0.164607916666667
"246"	0.15869916675
"247"	0.16459958325
"248"	0.170872916708333
"249"	0.168609999958333
"250"	0.173218333458333
"251"	0.200495833208333
"252"	0.18874916675
"253"	0.185442916791667
"254"	0.186596666666667
"255"	0.186295833375
"256"	0.188234999875
"257"	0.192688333333333
"258"	0.2093825
"259"	0.191375416583333
"260"	0.182587500083333
"261"	0.176878749958333
"262"	0.185646666416667
"263"	0.193165000125
"264"	0.19120416675
"265"	0.187585000208333
"266"	0.182534583375
"267"	0.169113749875
"268"	0.163414999958333
"269"	0.166953750166667
"270"	0.183926666583333
"271"	0.184478333458333
"272"	0.198611250125
"273"	0.171902083333333
"274"	0.179846666666667
"275"	0.17621458325
"276"	0.182157083375
"277"	0.193195833458333
"278"	0.222969583208333
"279"	0.197038333375
"280"	0.176434583333333
"281"	0.18402
"282"	0.174818750083333
"283"	0.181804166625
"284"	0.206926666625
"285"	0.206189166708333
"286"	0.21117375
"287"	0.194267916708333
"288"	0.187737083375
"289"	0.19519
"290"	0.181484583375
"291"	0.199588333291667
"292"	0.183989166541667
"293"	0.207891250041667
"294"	0.185054999791667
"295"	0.176850416791667
"296"	0.176722916708333
"297"	0.176040833541667
"298"	0.192101249958333
"299"	0.189517916541667
"300"	0.191773333541667
"301"	0.183673749916667
"302"	0.187273333375
"303"	0.182910833416667
"304"	0.19609958325
"305"	0.187932083166667
"306"	0.218617083416667
"307"	0.217122500041667
"308"	0.192359583291667
"309"	0.187568333375
"310"	0.203723750125
"311"	0.211835416708333
"312"	0.21869
"313"	0.214844583166667
"314"	0.223734999916667
"315"	0.213521250083333
"316"	0.199994166833333
"317"	0.210225833291667
"318"	0.227644583208333
"319"	0.217484999916667
"320"	0.225486666666667
"321"	0.232588750208333
"322"	0.220547916375
"323"	0.207545833416667
"324"	0.235150000125
"325"	0.224651666541667
"326"	0.24260375
"327"	0.252530000208333
"328"	0.251185833666667
"329"	0.232212916333333
"330"	0.225227500125
"331"	0.218072500208333
"332"	0.212505833416667
"333"	0.238430416666667
"334"	0.225448750083333
"335"	0.252352500208333
"336"	0.218827499958333
"337"	0.217870833458333
"338"	0.221442083416667
"339"	0.238147916625
"340"	0.240796249875
"341"	0.219846666625
"342"	0.241618333541667
"343"	0.219935416833333
"344"	0.224680833416667
"345"	0.234628333125
"346"	0.228454166583333
"347"	0.23404958325
"348"	0.242607916875
"349"	0.24221625
"350"	0.239249999791667
"351"	0.227549166708333
"352"	0.2252358335
"353"	0.226490000041667
"354"	0.21818541675
"355"	0.243339583375
"356"	0.237437499791667
"357"	0.247592916875
"358"	0.237897500041667
"359"	0.269542500041667
"360"	0.229815416625
"361"	0.233401666666667
"362"	0.23698416675
"363"	0.243461666708333
"364"	0.238092765744681
